node,peer,balance,soft_limit,hard_limit,tasks_provided,tasks_consumed
node-132,a46f9e6036ea097e,3.0,-5.0,-10.0,0,1
node-132,5ccfd52862f94ecb,3.0,-5.0,-10.0,0,1
node-132,11afeea9656178c1,9.0,-5.0,-10.0,0,3
node-132,cc03fe76616bfd63,3.0,-5.0,-10.0,0,1
node-132,87e8c52d497f95cf,3.0,-5.0,-10.0,0,1
node-132,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-133,43ea76e1569028b6,1.0,-5.0,-10.0,0,1
node-133,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-133,9456c92dea548a3a,6.0,-5.0,-10.0,0,2
node-133,87e8c52d497f95cf,6.0,-5.0,-10.0,0,2
node-133,ef0b5bfe3f0d1e06,3.0,-5.0,-10.0,0,1
node-133,6daccaa45d717157,3.0,-5.0,-10.0,0,1
node-134,3524446b9d2b8be7,6.0,-5.0,-10.0,0,2
node-134,dc4e33f0e1fea38d,3.0,-5.0,-10.0,0,1
node-134,cc03fe76616bfd63,6.0,-5.0,-10.0,0,2
node-134,76fcbcccae1ac9e1,3.0,-5.0,-10.0,0,1
node-134,e531937424818149,3.0,-5.0,-10.0,0,1
node-134,9ccb4ddc87bc498b,3.0,-5.0,-10.0,0,1
node-134,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-135,8a9bef89eaa11fef,1.0,-5.0,-10.0,0,1
node-135,dae507fa28e4fdd5,3.0,-5.0,-10.0,0,1
node-135,9456c92dea548a3a,3.0,-5.0,-10.0,0,1
node-135,ef0b5bfe3f0d1e06,3.0,-5.0,-10.0,0,1
node-135,6f2b450986e3f928,3.0,-5.0,-10.0,0,1
node-135,22b2196d8f285dd2,3.0,-5.0,-10.0,0,1
node-135,5ccfd52862f94ecb,3.0,-5.0,-10.0,0,1
node-135,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-136,11afeea9656178c1,3.0,-5.0,-10.0,0,1
node-136,87e8c52d497f95cf,3.0,-5.0,-10.0,0,1
node-136,6f2b450986e3f928,3.0,-5.0,-10.0,0,1
node-136,cc03fe76616bfd63,3.0,-5.0,-10.0,0,1
node-136,a46f9e6036ea097e,3.0,-5.0,-10.0,0,1
node-136,e7399f9513335348,3.0,-5.0,-10.0,0,1
node-137,e531937424818149,3.0,-5.0,-10.0,0,1
node-137,11afeea9656178c1,3.0,-5.0,-10.0,0,1
node-137,dc4e33f0e1fea38d,3.0,-5.0,-10.0,0,1
node-137,ef0b5bfe3f0d1e06,3.0,-5.0,-10.0,0,1
node-138,6daccaa45d717157,6.0,-5.0,-10.0,0,2
node-138,8a9bef89eaa11fef,1.0,-5.0,-10.0,0,1
node-138,9456c92dea548a3a,3.0,-5.0,-10.0,0,1
node-138,5ccfd52862f94ecb,3.0,-5.0,-10.0,0,1
node-138,76fcbcccae1ac9e1,3.0,-5.0,-10.0,0,1
node-138,dc4e33f0e1fea38d,3.0,-5.0,-10.0,0,1
node-139,6da884576187f5af,3.0,-5.0,-10.0,0,1
node-139,85c96cbbc8e6ae2d,3.0,-5.0,-10.0,0,1
node-139,8a9bef89eaa11fef,1.0,-5.0,-10.0,0,1
node-139,d31186ab70b4a0a9,3.0,-5.0,-10.0,1,1
node-139,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-139,989957edbf46fbaa,3.0,-5.0,-10.0,1,1
node-140,43ea76e1569028b6,1.0,-5.0,-10.0,0,1
node-141,5ccfd52862f94ecb,3.0,-5.0,-10.0,0,1
node-141,9456c92dea548a3a,3.0,-5.0,-10.0,0,1
node-141,76fcbcccae1ac9e1,3.0,-5.0,-10.0,0,1
node-141,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-141,22b2196d8f285dd2,3.0,-5.0,-10.0,0,1
node-141,87e8c52d497f95cf,3.0,-5.0,-10.0,0,1
node-141,989957edbf46fbaa,3.0,-5.0,-10.0,0,1
node-141,a46f9e6036ea097e,6.0,-5.0,-10.0,0,2
node-141,6daccaa45d717157,3.0,-5.0,-10.0,0,1
node-141,2a00a7eb91672776,3.0,-5.0,-10.0,0,1
node-141,02bb8153ba0948c6,3.0,-5.0,-10.0,0,1
node-142,8a9bef89eaa11fef,1.0,-5.0,-10.0,0,1
node-142,5ccfd52862f94ecb,6.0,-5.0,-10.0,0,2
node-142,11afeea9656178c1,3.0,-5.0,-10.0,0,1
node-142,e531937424818149,6.0,-5.0,-10.0,0,2
node-142,d31186ab70b4a0a9,3.0,-5.0,-10.0,0,1
node-142,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-143,ef0b5bfe3f0d1e06,3.0,-5.0,-10.0,0,1
node-143,6d95fdd806de8983,3.0,-5.0,-10.0,0,1
node-143,9456c92dea548a3a,3.0,-5.0,-10.0,0,1
node-143,2a00a7eb91672776,3.0,-5.0,-10.0,0,1
node-144,8a9bef89eaa11fef,1.0,-5.0,-10.0,0,1
node-144,6da884576187f5af,3.0,-5.0,-10.0,0,1
node-144,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-144,dae507fa28e4fdd5,3.0,-5.0,-10.0,0,1
node-144,02bb8153ba0948c6,3.0,-5.0,-10.0,0,1
node-144,9456c92dea548a3a,3.0,-5.0,-10.0,0,1
node-144,6f2b450986e3f928,6.0,-5.0,-10.0,0,2
node-144,e7399f9513335348,3.0,-5.0,-10.0,0,1
node-144,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-145,e531937424818149,3.0,-5.0,-10.0,0,1
node-145,43ea76e1569028b6,1.0,-5.0,-10.0,0,1
node-145,6daccaa45d717157,3.0,-5.0,-10.0,0,1
node-145,dc4e33f0e1fea38d,3.0,-5.0,-10.0,0,1
node-145,9456c92dea548a3a,6.0,-5.0,-10.0,0,2
node-145,a46f9e6036ea097e,3.0,-5.0,-10.0,0,1
node-145,9ccb4ddc87bc498b,3.0,-5.0,-10.0,0,1
node-145,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-145,6d95fdd806de8983,3.0,-5.0,-10.0,0,1
node-145,ef0b5bfe3f0d1e06,3.0,-5.0,-10.0,0,1
node-146,dae507fa28e4fdd5,3.0,-5.0,-10.0,1,1
node-146,2beed281dee10ed9,3.0,-5.0,-10.0,0,1
node-146,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-146,c0bd835ae866ba52,6.0,-5.0,-10.0,0,2
node-146,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-146,87e8c52d497f95cf,3.0,-5.0,-10.0,0,1
node-146,9456c92dea548a3a,3.0,-5.0,-10.0,0,1
node-147,9456c92dea548a3a,3.0,-5.0,-10.0,0,1
node-147,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-147,a46f9e6036ea097e,6.0,-5.0,-10.0,0,2
node-147,d31186ab70b4a0a9,3.0,-5.0,-10.0,0,1
node-147,3524446b9d2b8be7,3.0,-5.0,-10.0,0,1
node-148,22b2196d8f285dd2,9.0,-5.0,-10.0,0,3
node-148,87e8c52d497f95cf,3.0,-5.0,-10.0,0,1
node-148,cc03fe76616bfd63,3.0,-5.0,-10.0,0,1
node-148,5ccfd52862f94ecb,3.0,-5.0,-10.0,0,1
node-148,11afeea9656178c1,3.0,-5.0,-10.0,0,1
node-148,02bb8153ba0948c6,6.0,-5.0,-10.0,0,2
node-148,85c96cbbc8e6ae2d,3.0,-5.0,-10.0,0,1
node-148,9ccb4ddc87bc498b,3.0,-5.0,-10.0,0,1
node-149,6daccaa45d717157,3.0,-5.0,-10.0,0,1
node-149,02bb8153ba0948c6,3.0,-5.0,-10.0,0,1
node-149,2a00a7eb91672776,3.0,-5.0,-10.0,0,1
node-149,11afeea9656178c1,3.0,-5.0,-10.0,0,1
node-149,cc03fe76616bfd63,3.0,-5.0,-10.0,0,1
node-149,dc4e33f0e1fea38d,3.0,-5.0,-10.0,0,1
node-149,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-149,dae507fa28e4fdd5,3.0,-5.0,-10.0,0,1
node-150,76fcbcccae1ac9e1,3.0,-5.0,-10.0,0,1
node-150,dae507fa28e4fdd5,3.0,-5.0,-10.0,0,1
node-150,02bb8153ba0948c6,3.0,-5.0,-10.0,0,1
node-150,2a00a7eb91672776,3.0,-5.0,-10.0,0,1
node-150,22b2196d8f285dd2,3.0,-5.0,-10.0,0,1
node-150,cc03fe76616bfd63,3.0,-5.0,-10.0,0,1
node-150,9fd7ccb3b5a34e1d,3.0,-5.0,-10.0,0,1
node-150,bcf513b59256531a,3.0,-5.0,-10.0,0,1
node-150,c0bd835ae866ba52,3.0,-5.0,-10.0,0,1
